Order_ID,Ship_Mode,Ship_Date,Ship_id
23748,DELIVERY TRUCK,2012-08-12,2008
23847,REGULAR AIR,2012-11-11,2009
23971,REGULAR AIR,2009-11-24,2010
24135,REGULAR AIR,2010-01-24,2011
24196,REGULAR AIR,2010-07-31,2012
24196,REGULAR AIR,2010-08-01,2013
24197,EXPRESS AIR,2010-02-10,2014
24197,REGULAR AIR,2010-02-10,2015
24519,REGULAR AIR,2011-06-12,2016
24546,REGULAR AIR,2012-03-27,2017
24579,REGULAR AIR,2012-11-19,2018
24579,REGULAR AIR,2012-11-20,2019
24581,REGULAR AIR,2010-04-10,2020
24710,REGULAR AIR,2010-10-04,2021
24960,EXPRESS AIR,2011-01-28,2022
24960,REGULAR AIR,2011-01-28,2023
24960,REGULAR AIR,2011-01-29,2024
25061,REGULAR AIR,2011-12-20,2025
25095,REGULAR AIR,2011-01-30,2026
25095,DELIVERY TRUCK,2011-01-25,2027
25254,REGULAR AIR,2010-09-19,2028
25542,EXPRESS AIR,2012-12-30,2029
25569,REGULAR AIR,2012-07-11,2030
25863,EXPRESS AIR,2011-04-24,2031
25895,REGULAR AIR,2012-04-20,2032
26050,REGULAR AIR,2011-06-17,2033
26145,REGULAR AIR,2011-07-08,2034
26145,REGULAR AIR,2011-07-04,2035
26145,REGULAR AIR,2011-07-06,2036
26279,REGULAR AIR,2009-08-01,2037
26406,REGULAR AIR,2011-04-15,2038
26535,REGULAR AIR,2012-03-22,2039
26661,REGULAR AIR,2012-12-20,2040
26855,REGULAR AIR,2009-03-16,2041
27047,REGULAR AIR,2010-11-23,2042
27077,REGULAR AIR,2010-03-17,2043
27236,REGULAR AIR,2010-03-03,2044
27589,EXPRESS AIR,2011-09-17,2045
27589,REGULAR AIR,2011-09-16,2046
27681,REGULAR AIR,2010-11-25,2047
27681,REGULAR AIR,2010-11-26,2048
28033,DELIVERY TRUCK,2010-09-16,2049
28033,REGULAR AIR,2010-09-17,2050
28324,REGULAR AIR,2011-08-09,2051
28805,REGULAR AIR,2011-04-04,2052
28897,REGULAR AIR,2009-08-26,2053
28932,EXPRESS AIR,2010-07-21,2054
28932,REGULAR AIR,2010-07-28,2055
29219,REGULAR AIR,2009-04-11,2056
29410,REGULAR AIR,2009-09-17,2057
29410,REGULAR AIR,2009-09-19,2058
29411,REGULAR AIR,2012-04-07,2059
29411,DELIVERY TRUCK,2012-04-06,2060
29411,REGULAR AIR,2012-04-06,2061
29475,REGULAR AIR,2010-02-24,2062
29475,DELIVERY TRUCK,2010-02-25,2063
29537,EXPRESS AIR,2012-09-28,2064
29671,REGULAR AIR,2010-03-23,2065
29895,DELIVERY TRUCK,2010-10-21,2066
30308,REGULAR AIR,2010-03-22,2067
30436,EXPRESS AIR,2012-07-12,2068
30820,EXPRESS AIR,2011-04-10,2069
31046,REGULAR AIR,2011-02-08,2070
31046,REGULAR AIR,2011-02-10,2071
31301,REGULAR AIR,2010-10-20,2072
31495,EXPRESS AIR,2010-08-08,2073
31495,REGULAR AIR,2010-08-11,2074
31523,REGULAR AIR,2012-03-10,2075
31523,REGULAR AIR,2012-03-13,2076
31552,REGULAR AIR,2012-11-14,2077
31552,REGULAR AIR,2012-11-12,2078
31877,REGULAR AIR,2009-06-29,2079
32037,REGULAR AIR,2009-02-23,2080
32037,REGULAR AIR,2009-02-20,2081
32131,REGULAR AIR,2010-12-29,2082
32135,REGULAR AIR,2010-11-27,2083
32195,REGULAR AIR,2009-11-28,2084
32230,REGULAR AIR,2012-08-20,2085
32451,REGULAR AIR,2009-03-25,2086
32642,REGULAR AIR,2012-03-31,2087
32803,EXPRESS AIR,2011-12-17,2088
32803,REGULAR AIR,2011-12-18,2089
32834,REGULAR AIR,2010-08-28,2090
33219,DELIVERY TRUCK,2011-12-11,2091
33477,REGULAR AIR,2012-10-21,2092
34082,REGULAR AIR,2011-10-29,2093
34082,REGULAR AIR,2011-10-30,2094
34211,REGULAR AIR,2012-02-16,2095
34244,EXPRESS AIR,2010-10-08,2096
34244,REGULAR AIR,2010-10-01,2097
34658,DELIVERY TRUCK,2010-11-18,2098
34788,REGULAR AIR,2009-11-11,2099
34918,DELIVERY TRUCK,2009-10-24,2100
34918,REGULAR AIR,2009-10-25,2101
35079,REGULAR AIR,2010-08-16,2102
35079,EXPRESS AIR,2010-08-16,2103
35110,REGULAR AIR,2011-10-19,2104
35110,REGULAR AIR,2011-10-20,2105
35554,DELIVERY TRUCK,2012-09-26,2106
35555,DELIVERY TRUCK,2011-03-05,2107
35555,REGULAR AIR,2011-03-06,2108
35555,REGULAR AIR,2011-03-04,2109
35877,REGULAR AIR,2010-05-28,2110
35878,REGULAR AIR,2010-08-15,2111
36448,REGULAR AIR,2010-09-10,2112
36448,REGULAR AIR,2010-09-11,2113
36452,REGULAR AIR,2009-04-06,2114
36452,REGULAR AIR,2009-04-07,2115
36484,EXPRESS AIR,2012-01-29,2116
36643,REGULAR AIR,2009-02-25,2117
36643,REGULAR AIR,2009-02-24,2118
36679,REGULAR AIR,2011-09-02,2119
36741,REGULAR AIR,2010-12-22,2120
36741,REGULAR AIR,2010-12-21,2121
36866,REGULAR AIR,2010-03-26,2122
36929,REGULAR AIR,2012-05-25,2123
36929,REGULAR AIR,2012-05-29,2124
36999,DELIVERY TRUCK,2009-12-13,2125
36999,EXPRESS AIR,2009-12-13,2126
37216,REGULAR AIR,2010-12-01,2127
37314,REGULAR AIR,2011-05-05,2128
37349,EXPRESS AIR,2010-02-17,2129
37828,REGULAR AIR,2011-04-25,2130
37828,REGULAR AIR,2011-04-22,2131
37920,REGULAR AIR,2010-07-16,2132
38052,REGULAR AIR,2012-02-15,2133
38080,REGULAR AIR,2009-09-15,2134
38145,REGULAR AIR,2009-09-14,2135
38145,REGULAR AIR,2009-09-13,2136
38437,DELIVERY TRUCK,2012-05-09,2137
38437,REGULAR AIR,2012-05-09,2138
38503,REGULAR AIR,2009-05-05,2139
38503,DELIVERY TRUCK,2009-05-09,2140
38530,REGULAR AIR,2011-04-17,2141
38726,REGULAR AIR,2009-05-23,2142
39172,REGULAR AIR,2010-07-02,2143
39269,REGULAR AIR,2012-11-02,2144
39330,EXPRESS AIR,2010-07-18,2145
39365,EXPRESS AIR,2012-05-17,2146
39430,REGULAR AIR,2009-06-17,2147
39555,REGULAR AIR,2012-09-09,2148
39749,REGULAR AIR,2010-06-29,2149
39749,DELIVERY TRUCK,2010-06-29,2150
39815,REGULAR AIR,2009-04-13,2151
40001,REGULAR AIR,2011-02-26,2152
40386,EXPRESS AIR,2011-02-20,2153
40647,REGULAR AIR,2009-08-18,2154
41120,REGULAR AIR,2012-07-09,2155
41122,EXPRESS AIR,2010-02-23,2156
41187,REGULAR AIR,2010-09-30,2157
41187,REGULAR AIR,2010-10-04,2158
41221,REGULAR AIR,2009-09-13,2159
41282,REGULAR AIR,2009-07-06,2160
41312,REGULAR AIR,2012-02-01,2161
41318,EXPRESS AIR,2011-10-18,2162
41345,REGULAR AIR,2012-02-02,2163
41604,REGULAR AIR,2009-02-11,2164
41891,REGULAR AIR,2011-05-23,2165
42022,REGULAR AIR,2009-09-25,2166
42081,REGULAR AIR,2011-01-15,2167
42081,REGULAR AIR,2011-01-12,2168
42086,REGULAR AIR,2010-07-23,2169
42246,REGULAR AIR,2012-04-27,2170
42246,REGULAR AIR,2012-04-28,2171
42465,REGULAR AIR,2010-12-22,2172
42657,REGULAR AIR,2011-10-05,2173
42820,REGULAR AIR,2010-02-23,2174
42848,REGULAR AIR,2012-10-08,2175
43269,REGULAR AIR,2009-04-12,2176
43367,REGULAR AIR,2010-03-12,2177
43367,EXPRESS AIR,2010-03-10,2178
43367,REGULAR AIR,2010-03-09,2179
43399,REGULAR AIR,2009-07-31,2180
43399,DELIVERY TRUCK,2009-08-01,2181
43399,REGULAR AIR,2009-08-01,2182
43875,EXPRESS AIR,2011-12-10,2183
43875,DELIVERY TRUCK,2011-12-09,2184
43875,REGULAR AIR,2011-12-09,2185
43875,REGULAR AIR,2011-12-08,2186
44197,DELIVERY TRUCK,2009-01-23,2187
44229,REGULAR AIR,2010-05-14,2188
44386,REGULAR AIR,2012-04-11,2189
44390,REGULAR AIR,2010-12-05,2190
44612,REGULAR AIR,2011-03-15,2191
44614,EXPRESS AIR,2010-06-18,2192
44614,REGULAR AIR,2010-06-23,2193
44615,REGULAR AIR,2010-05-10,2194
44864,REGULAR AIR,2010-06-24,2195
44900,REGULAR AIR,2010-02-10,2196
44960,REGULAR AIR,2011-05-05,2197
44960,REGULAR AIR,2011-05-03,2198
44960,REGULAR AIR,2011-05-07,2199
44992,REGULAR AIR,2012-12-26,2200
44992,DELIVERY TRUCK,2012-12-26,2201
45125,DELIVERY TRUCK,2012-05-29,2202
45125,REGULAR AIR,2012-05-29,2203
45190,DELIVERY TRUCK,2010-11-19,2204
45414,REGULAR AIR,2009-02-12,2205
45700,REGULAR AIR,2012-11-13,2206
45824,REGULAR AIR,2009-12-08,2207
45991,DELIVERY TRUCK,2011-02-16,2208
45991,REGULAR AIR,2011-02-18,2209
46307,REGULAR AIR,2011-02-06,2210
46307,REGULAR AIR,2011-02-09,2211
46434,REGULAR AIR,2010-04-02,2212
46466,REGULAR AIR,2012-02-22,2213
46528,EXPRESS AIR,2009-12-08,2214
46528,REGULAR AIR,2009-12-09,2215
46626,DELIVERY TRUCK,2012-07-01,2216
46853,REGULAR AIR,2009-05-22,2217
46855,REGULAR AIR,2010-03-06,2218
46919,REGULAR AIR,2009-06-20,2219
46977,REGULAR AIR,2012-05-09,2220
47041,REGULAR AIR,2012-04-03,2221
47301,REGULAR AIR,2011-07-22,2222
47714,DELIVERY TRUCK,2011-03-11,2223
48003,REGULAR AIR,2012-01-28,2224
48195,REGULAR AIR,2010-11-28,2225
48195,REGULAR AIR,2010-11-27,2226
48357,REGULAR AIR,2009-03-28,2227
48615,REGULAR AIR,2012-12-07,2228
48615,REGULAR AIR,2012-12-08,2229
48642,REGULAR AIR,2010-02-03,2230
48642,EXPRESS AIR,2010-02-02,2231
48710,REGULAR AIR,2009-11-26,2232
49094,REGULAR AIR,2012-09-05,2233
49125,EXPRESS AIR,2009-03-31,2234
49538,REGULAR AIR,2010-03-21,2235
49730,DELIVERY TRUCK,2009-01-05,2236
49924,REGULAR AIR,2011-05-27,2237
50306,REGULAR AIR,2011-05-22,2238
50566,REGULAR AIR,2011-09-09,2239
50823,REGULAR AIR,2009-07-26,2240
50854,REGULAR AIR,2011-12-17,2241
50854,DELIVERY TRUCK,2011-12-19,2242
50854,EXPRESS AIR,2011-12-17,2243
51109,REGULAR AIR,2012-11-10,2244
51395,REGULAR AIR,2010-06-14,2245
51395,REGULAR AIR,2010-06-13,2246
51559,REGULAR AIR,2012-03-13,2247
51813,REGULAR AIR,2012-12-23,2248
51937,DELIVERY TRUCK,2009-02-27,2249
52098,REGULAR AIR,2010-03-10,2250
52102,REGULAR AIR,2010-09-12,2251
52135,REGULAR AIR,2010-03-26,2252
52162,REGULAR AIR,2011-11-01,2253
52162,REGULAR AIR,2011-11-02,2254
52256,REGULAR AIR,2010-11-06,2255
52391,REGULAR AIR,2009-12-14,2256
52642,DELIVERY TRUCK,2011-06-18,2257
52642,REGULAR AIR,2011-06-21,2258
52645,REGULAR AIR,2012-03-12,2259
52645,REGULAR AIR,2012-03-16,2260
52711,REGULAR AIR,2011-09-23,2261
52896,EXPRESS AIR,2010-10-24,2262
52896,DELIVERY TRUCK,2010-10-23,2263
52999,EXPRESS AIR,2012-04-27,2264
52999,REGULAR AIR,2012-04-27,2265
52999,REGULAR AIR,2012-04-25,2266
53254,REGULAR AIR,2009-08-21,2267
53281,DELIVERY TRUCK,2009-04-04,2268
53285,REGULAR AIR,2012-05-26,2269
53312,REGULAR AIR,2009-07-06,2270
53312,REGULAR AIR,2009-07-05,2271
53637,EXPRESS AIR,2011-03-18,2272
53698,EXPRESS AIR,2012-06-17,2273
54183,EXPRESS AIR,2012-04-17,2274
54183,REGULAR AIR,2012-04-16,2275
54245,REGULAR AIR,2011-03-25,2276
54339,EXPRESS AIR,2012-05-09,2277
54339,REGULAR AIR,2012-05-07,2278
54401,REGULAR AIR,2011-12-06,2279
54563,REGULAR AIR,2010-10-06,2280
54694,REGULAR AIR,2009-09-19,2281
54755,REGULAR AIR,2009-12-10,2282
54914,REGULAR AIR,2011-08-29,2283
54914,REGULAR AIR,2011-08-30,2284
55073,REGULAR AIR,2012-03-20,2285
55270,REGULAR AIR,2010-01-23,2286
55716,REGULAR AIR,2012-10-23,2287
55776,DELIVERY TRUCK,2009-03-23,2288
55874,REGULAR AIR,2009-02-17,2289
55874,EXPRESS AIR,2009-02-18,2290
56002,REGULAR AIR,2009-07-06,2291
56002,REGULAR AIR,2009-07-08,2292
56002,REGULAR AIR,2009-07-11,2293
56039,REGULAR AIR,2011-11-30,2294
56710,REGULAR AIR,2010-05-12,2295
56710,REGULAR AIR,2010-05-13,2296
57092,REGULAR AIR,2010-05-02,2297
57253,REGULAR AIR,2009-01-06,2298
57253,DELIVERY TRUCK,2009-01-07,2299
57253,REGULAR AIR,2009-01-05,2300
57382,REGULAR AIR,2009-03-25,2301
57382,EXPRESS AIR,2009-03-25,2302
57415,REGULAR AIR,2009-03-25,2303
57606,REGULAR AIR,2010-01-04,2304
57794,REGULAR AIR,2009-07-28,2305
58054,REGULAR AIR,2011-01-04,2306
58113,REGULAR AIR,2012-02-03,2307
58113,EXPRESS AIR,2012-02-03,2308
58528,REGULAR AIR,2010-10-28,2309
58528,EXPRESS AIR,2010-10-28,2310
58598,DELIVERY TRUCK,2011-08-23,2311
58598,REGULAR AIR,2011-08-23,2312
58851,REGULAR AIR,2010-06-11,2313
58851,REGULAR AIR,2010-06-14,2314
58853,DELIVERY TRUCK,2012-05-14,2315
59015,REGULAR AIR,2012-05-27,2316
59015,REGULAR AIR,2012-05-28,2317
59075,REGULAR AIR,2012-02-29,2318
59108,REGULAR AIR,2011-10-12,2319
59108,REGULAR AIR,2011-10-16,2320
59589,REGULAR AIR,2012-04-11,2321
59685,REGULAR AIR,2012-12-12,2322
59685,REGULAR AIR,2012-12-11,2323
59845,REGULAR AIR,2009-12-26,2324
59845,REGULAR AIR,2009-12-27,2325
134,REGULAR AIR,2012-05-02,2326
740,REGULAR AIR,2011-07-15,2327
833,REGULAR AIR,2009-02-13,2328
1573,DELIVERY TRUCK,2012-12-29,2329
1639,REGULAR AIR,2011-08-20,2330
2053,DELIVERY TRUCK,2011-02-07,2331
2053,REGULAR AIR,2011-02-08,2332
2146,REGULAR AIR,2012-09-14,2333
2146,REGULAR AIR,2012-09-15,2334
2752,REGULAR AIR,2010-11-20,2335
2752,REGULAR AIR,2010-11-18,2336
5445,EXPRESS AIR,2010-07-30,2337
5445,REGULAR AIR,2010-08-01,2338
5699,REGULAR AIR,2012-08-03,2339
5699,EXPRESS AIR,2012-08-03,2340
6823,REGULAR AIR,2009-07-22,2341
6823,REGULAR AIR,2009-07-23,2342
6948,REGULAR AIR,2010-12-10,2343
7462,EXPRESS AIR,2011-02-21,2344
7845,EXPRESS AIR,2009-12-13,2345
7845,EXPRESS AIR,2009-12-14,2346
8033,REGULAR AIR,2012-04-25,2347
8388,REGULAR AIR,2012-02-25,2348
9761,DELIVERY TRUCK,2012-01-23,2349
9761,REGULAR AIR,2012-01-24,2350
9863,REGULAR AIR,2011-09-06,2351
10342,DELIVERY TRUCK,2011-11-24,2352
10342,REGULAR AIR,2011-11-23,2353
10342,REGULAR AIR,2011-11-24,2354
10342,EXPRESS AIR,2011-11-24,2355
10434,DELIVERY TRUCK,2009-12-24,2356
11040,REGULAR AIR,2011-10-23,2357
11302,DELIVERY TRUCK,2009-03-03,2358
11398,REGULAR AIR,2012-08-07,2359
11398,REGULAR AIR,2012-08-08,2360
11584,REGULAR AIR,2009-11-23,2361
11652,REGULAR AIR,2011-11-11,2362
11652,REGULAR AIR,2011-11-12,2363
11686,REGULAR AIR,2009-01-28,2364
13895,REGULAR AIR,2010-11-20,2365
14820,EXPRESS AIR,2012-01-11,2366
15170,REGULAR AIR,2009-03-18,2367
15780,REGULAR AIR,2011-04-15,2368
16098,REGULAR AIR,2012-07-25,2369
16103,REGULAR AIR,2012-07-17,2370
16610,REGULAR AIR,2009-10-12,2371
18757,REGULAR AIR,2012-05-24,2372
18757,REGULAR AIR,2012-05-27,2373
19431,REGULAR AIR,2009-05-25,2374
19584,DELIVERY TRUCK,2009-04-17,2375
20262,REGULAR AIR,2009-12-26,2376
20545,DELIVERY TRUCK,2010-10-10,2377
20545,REGULAR AIR,2010-10-11,2378
20577,REGULAR AIR,2010-02-11,2379
20804,DELIVERY TRUCK,2011-12-03,2380
21414,REGULAR AIR,2011-05-06,2381
21414,REGULAR AIR,2011-05-05,2382
21447,EXPRESS AIR,2010-06-05,2383
21479,EXPRESS AIR,2009-08-29,2384
22208,REGULAR AIR,2009-10-15,2385
22279,REGULAR AIR,2009-12-25,2386
23174,DELIVERY TRUCK,2012-07-28,2387
23174,REGULAR AIR,2012-08-02,2388
23333,REGULAR AIR,2009-08-06,2389
23333,REGULAR AIR,2009-08-07,2390
24640,DELIVERY TRUCK,2011-01-30,2391
25056,REGULAR AIR,2010-09-23,2392
26244,REGULAR AIR,2010-08-05,2393
27201,DELIVERY TRUCK,2012-07-25,2394
27808,EXPRESS AIR,2010-02-02,2395
29573,REGULAR AIR,2012-01-18,2396
29862,REGULAR AIR,2011-06-21,2397
30433,EXPRESS AIR,2010-06-09,2398
30532,REGULAR AIR,2011-11-27,2399
30532,EXPRESS AIR,2011-11-27,2400
30532,REGULAR AIR,2011-11-28,2401
30532,DELIVERY TRUCK,2011-11-28,2402
30597,REGULAR AIR,2012-08-07,2403
30597,REGULAR AIR,2012-08-06,2404
30981,DELIVERY TRUCK,2011-02-19,2405
30981,DELIVERY TRUCK,2011-02-17,2406
31751,EXPRESS AIR,2011-05-28,2407
31873,REGULAR AIR,2009-11-13,2408
31873,REGULAR AIR,2009-11-15,2409
32000,REGULAR AIR,2012-09-15,2410
32000,DELIVERY TRUCK,2012-09-20,2411
32737,REGULAR AIR,2009-10-30,2412
35012,REGULAR AIR,2012-06-08,2413
35012,REGULAR AIR,2012-06-09,2414
35042,REGULAR AIR,2010-12-03,2415
35713,REGULAR AIR,2012-10-17,2416
36229,REGULAR AIR,2012-09-24,2417
36229,DELIVERY TRUCK,2012-09-23,2418
36933,REGULAR AIR,2011-07-13,2419
37152,DELIVERY TRUCK,2011-05-24,2420
37152,REGULAR AIR,2011-05-24,2421
37223,EXPRESS AIR,2011-11-14,2422
37223,REGULAR AIR,2011-11-17,2423
37223,REGULAR AIR,2011-11-15,2424
37254,REGULAR AIR,2009-09-19,2425
37441,DELIVERY TRUCK,2009-02-25,2426
37441,REGULAR AIR,2009-02-26,2427
38084,REGULAR AIR,2009-03-22,2428
39168,REGULAR AIR,2012-05-20,2429
39168,REGULAR AIR,2012-05-19,2430
39333,REGULAR AIR,2010-02-19,2431
39333,REGULAR AIR,2010-02-17,2432
39589,REGULAR AIR,2009-08-03,2433
39589,REGULAR AIR,2009-08-02,2434
39906,REGULAR AIR,2009-03-19,2435
40097,REGULAR AIR,2009-01-14,2436
40193,EXPRESS AIR,2012-09-02,2437
40258,REGULAR AIR,2009-04-11,2438
40258,REGULAR AIR,2009-04-10,2439
40544,REGULAR AIR,2009-04-08,2440
41765,REGULAR AIR,2009-12-11,2441
42242,EXPRESS AIR,2009-04-02,2442
42242,REGULAR AIR,2009-04-02,2443
42369,REGULAR AIR,2010-08-06,2444
42690,REGULAR AIR,2010-10-02,2445
45184,REGULAR AIR,2010-06-26,2446
45184,REGULAR AIR,2010-06-24,2447
45632,REGULAR AIR,2010-05-11,2448
46276,REGULAR AIR,2012-12-10,2449
46276,REGULAR AIR,2012-12-11,2450
46566,REGULAR AIR,2012-04-10,2451
48198,DELIVERY TRUCK,2009-11-21,2452
48198,REGULAR AIR,2009-11-22,2453
48453,REGULAR AIR,2009-07-26,2454
48518,EXPRESS AIR,2009-04-04,2455
49349,REGULAR AIR,2011-06-01,2456
49349,DELIVERY TRUCK,2011-06-03,2457
49668,REGULAR AIR,2009-12-09,2458
50309,REGULAR AIR,2011-03-22,2459
52327,REGULAR AIR,2011-12-21,2460
52327,REGULAR AIR,2011-12-22,2461
52516,DELIVERY TRUCK,2012-01-05,2462
52516,EXPRESS AIR,2012-01-08,2463
52800,REGULAR AIR,2010-10-11,2464
53574,REGULAR AIR,2012-04-10,2465
54023,REGULAR AIR,2012-07-23,2466
55265,REGULAR AIR,2009-09-28,2467
55398,REGULAR AIR,2010-01-22,2468
55458,REGULAR AIR,2012-03-18,2469
55809,DELIVERY TRUCK,2011-09-12,2470
56992,REGULAR AIR,2010-04-18,2471
58210,REGULAR AIR,2012-12-07,2472
58277,REGULAR AIR,2009-01-26,2473
58720,REGULAR AIR,2010-03-07,2474
58720,EXPRESS AIR,2010-03-08,2475
58820,REGULAR AIR,2010-03-04,2476
1154,EXPRESS AIR,2012-02-15,2477
1382,REGULAR AIR,2010-08-20,2478
1382,REGULAR AIR,2010-08-23,2479
1382,DELIVERY TRUCK,2010-08-23,2480
1411,DELIVERY TRUCK,2009-12-21,2481
1444,REGULAR AIR,2009-12-07,2482
3942,REGULAR AIR,2010-06-28,2483
4647,REGULAR AIR,2009-05-14,2484
4647,REGULAR AIR,2009-05-15,2485
4960,DELIVERY TRUCK,2011-03-01,2486
7367,REGULAR AIR,2011-06-12,2487
7938,REGULAR AIR,2010-03-14,2488
8320,REGULAR AIR,2009-09-22,2489
8807,REGULAR AIR,2010-03-04,2490
9062,REGULAR AIR,2011-03-23,2491
9602,DELIVERY TRUCK,2012-11-12,2492
9602,DELIVERY TRUCK,2012-11-11,2493
10209,REGULAR AIR,2010-11-29,2494
10338,DELIVERY TRUCK,2011-07-16,2495
10688,REGULAR AIR,2012-05-13,2496
11206,REGULAR AIR,2010-01-01,2497
11585,REGULAR AIR,2009-03-16,2498
12868,REGULAR AIR,2011-03-03,2499
14215,REGULAR AIR,2012-07-14,2500
14662,REGULAR AIR,2011-11-17,2501
14727,DELIVERY TRUCK,2012-07-22,2502
15781,REGULAR AIR,2012-09-04,2503
17157,REGULAR AIR,2012-09-23,2504
17795,REGULAR AIR,2009-04-03,2505
20449,REGULAR AIR,2010-01-04,2506
21890,REGULAR AIR,2011-01-26,2507
22020,REGULAR AIR,2010-05-18,2508
22149,REGULAR AIR,2011-09-25,2509
23078,REGULAR AIR,2011-09-15,2510
23619,REGULAR AIR,2012-12-22,2511
24003,REGULAR AIR,2009-11-02,2512
24003,REGULAR AIR,2009-11-01,2513
25442,REGULAR AIR,2012-01-07,2514
25927,REGULAR AIR,2009-04-24,2515
26243,REGULAR AIR,2011-07-20,2516
28515,REGULAR AIR,2010-07-01,2517
29667,REGULAR AIR,2009-07-25,2518
30023,REGULAR AIR,2010-10-24,2519
30215,REGULAR AIR,2009-02-27,2520
31845,REGULAR AIR,2012-10-29,2521
32999,DELIVERY TRUCK,2009-04-19,2522
35777,REGULAR AIR,2010-09-10,2523
36005,EXPRESS AIR,2010-09-21,2524
36196,REGULAR AIR,2011-08-07,2525
36230,REGULAR AIR,2009-06-10,2526
36294,REGULAR AIR,2012-08-22,2527
36737,REGULAR AIR,2010-03-16,2528
37287,REGULAR AIR,2012-11-06,2529
37831,REGULAR AIR,2012-07-28,2530
38372,REGULAR AIR,2010-05-16,2531
38912,REGULAR AIR,2012-11-04,2532
39040,EXPRESS AIR,2009-05-22,2533
40896,EXPRESS AIR,2011-09-03,2534
40994,REGULAR AIR,2012-10-11,2535
41607,REGULAR AIR,2009-12-21,2536
41666,EXPRESS AIR,2012-03-04,2537
42306,REGULAR AIR,2012-09-16,2538
42469,REGULAR AIR,2012-11-09,2539
42528,REGULAR AIR,2010-02-25,2540
42884,DELIVERY TRUCK,2010-03-12,2541
43302,REGULAR AIR,2011-09-01,2542
43460,REGULAR AIR,2012-06-12,2543
43972,REGULAR AIR,2010-03-18,2544
44000,REGULAR AIR,2012-10-04,2545
46177,REGULAR AIR,2010-12-05,2546
48226,DELIVERY TRUCK,2009-01-06,2547
48455,REGULAR AIR,2009-06-03,2548
48929,REGULAR AIR,2009-10-23,2549
48994,REGULAR AIR,2010-10-24,2550
51111,REGULAR AIR,2012-02-11,2551
55425,EXPRESS AIR,2011-11-02,2552
55815,EXPRESS AIR,2011-01-14,2553
55940,REGULAR AIR,2009-04-30,2554
56166,DELIVERY TRUCK,2010-08-05,2555
57638,REGULAR AIR,2012-04-24,2556
57890,REGULAR AIR,2009-02-28,2557
2244,EXPRESS AIR,2010-01-10,2558
3104,REGULAR AIR,2010-09-17,2559
3104,EXPRESS AIR,2010-09-15,2560
6179,REGULAR AIR,2009-06-03,2561
6179,REGULAR AIR,2009-06-04,2562
11747,REGULAR AIR,2010-02-25,2563
11877,REGULAR AIR,2010-05-24,2564
11877,REGULAR AIR,2010-05-25,2565
15271,REGULAR AIR,2010-07-25,2566
22561,REGULAR AIR,2011-01-22,2567
22561,EXPRESS AIR,2011-01-22,2568
25860,EXPRESS AIR,2010-01-04,2569
25860,REGULAR AIR,2010-01-11,2570
775,REGULAR AIR,2011-03-18,2571
775,REGULAR AIR,2011-03-19,2572
900,REGULAR AIR,2009-10-01,2573
964,REGULAR AIR,2011-05-21,2574
2722,REGULAR AIR,2009-04-12,2575
3078,DELIVERY TRUCK,2010-02-13,2576
3456,DELIVERY TRUCK,2010-06-04,2577
3556,REGULAR AIR,2012-09-25,2578
3654,REGULAR AIR,2012-06-07,2579
3654,DELIVERY TRUCK,2012-06-02,2580
3680,REGULAR AIR,2012-12-11,2581
4162,REGULAR AIR,2012-02-13,2582
4896,REGULAR AIR,2012-08-21,2583
4896,EXPRESS AIR,2012-08-23,2584
4965,REGULAR AIR,2010-10-20,2585
5830,REGULAR AIR,2010-03-25,2586
6116,REGULAR AIR,2009-03-20,2587
6695,EXPRESS AIR,2012-06-27,2588
6885,DELIVERY TRUCK,2012-06-21,2589
7458,REGULAR AIR,2012-04-06,2590
7458,REGULAR AIR,2012-04-05,2591
8807,REGULAR AIR,2010-02-27,2592
9024,REGULAR AIR,2012-06-02,2593
9602,REGULAR AIR,2012-11-12,2594
9894,DELIVERY TRUCK,2009-03-20,2595
11011,REGULAR AIR,2012-05-14,2596
11271,REGULAR AIR,2011-10-20,2597
12005,REGULAR AIR,2012-06-26,2598
13284,REGULAR AIR,2012-08-13,2599
13476,REGULAR AIR,2010-10-17,2600
14182,REGULAR AIR,2009-06-27,2601
14528,REGULAR AIR,2009-06-17,2602
15009,EXPRESS AIR,2011-12-22,2603
15619,EXPRESS AIR,2011-07-02,2604
15971,REGULAR AIR,2009-08-15,2605
16036,REGULAR AIR,2012-01-06,2606
16452,REGULAR AIR,2012-08-24,2607
17408,EXPRESS AIR,2009-05-29,2608
17410,EXPRESS AIR,2010-09-06,2609
18849,REGULAR AIR,2012-08-05,2610
19174,REGULAR AIR,2010-07-18,2611
19174,REGULAR AIR,2010-07-17,2612
20098,REGULAR AIR,2011-12-10,2613
20711,REGULAR AIR,2009-01-21,2614
20932,REGULAR AIR,2012-07-31,2615
21319,DELIVERY TRUCK,2010-04-30,2616
21344,REGULAR AIR,2012-12-16,2617
21538,REGULAR AIR,2009-07-29,2618
21574,REGULAR AIR,2010-01-16,2619
22242,REGULAR AIR,2009-06-17,2620
23078,REGULAR AIR,2011-09-17,2621
23271,DELIVERY TRUCK,2010-11-04,2622
23428,REGULAR AIR,2012-10-30,2623
23619,REGULAR AIR,2012-12-23,2624
23619,REGULAR AIR,2012-12-24,2625
24067,EXPRESS AIR,2012-08-24,2626
25092,EXPRESS AIR,2010-12-03,2627
25092,REGULAR AIR,2010-12-03,2628
