Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
2723,11,3732,579,79458,0.05,50,0.76
2724,3,3733,478,12395,0.01,22,0.38
2725,2,3734,997,908198,0.02,39,0.59
2725,9,3735,997,80608,0.08,31,0.38
2725,1,3736,997,7002,0.0,4,0.57
2726,1,3737,1011,48127,0.01,28,0.06
2727,6,3738,1017,5276,0.09,10,0.36
2728,4,3740,1035,4842195,0.02,10,0.55
2728,15,3739,1035,122537,0.08,9,0.57
2728,1,3739,1035,119957,0.06,27,0.55
2729,6,3741,456,16913,0.0,50,0.04
273,8,372,112,75984,0.06,20,0.51
273,6,372,112,14739,0.08,19,0.36
2730,5,3742,1024,20804,0.01,29,0.42
2731,6,3743,1000,13618,0.08,22,0.36
2731,12,3744,1000,11137,0.04,37,0.38
2731,6,3743,1000,10548,0.02,15,0.37
2732,6,3745,1012,7868,0.05,11,0.37
2733,13,3746,1019,12822,0.07,44,0.58
2734,2,3749,1017,9673,0.08,12,0.58
2734,5,3750,1017,2536,0.07,34,0.42
2735,5,3751,567,30746,0.02,20,0.48
2736,8,3753,1014,215584,0.02,8,0.51
2736,6,3754,1014,17527,0.01,26,0.37
2736,13,3752,1014,3691,0.07,10,0.56
2737,5,3755,994,225966,0.03,47,0.57
2737,9,3755,994,140091,0.09,49,0.36
2738,4,3757,1029,20339225,0.02,19,0.06
2738,3,3756,1029,17242,0.09,25,0.39
2739,5,3758,1036,36392,0.0,44,0.49
274,5,373,44,294,0.0,5,0.54
2740,4,3759,567,7778758,0.0,50,0.59
2741,6,3760,1001,100117,0.0,47,0.38
2742,5,3761,999,8909,0.05,14,0.46
2743,4,3762,994,2192439,0.06,39,0.59
2744,17,3763,1034,336102,0.04,28,0.04
2745,17,3764,1012,273201,0.04,23,0.39
2746,11,3768,1030,738418,0.04,33,0.73
2746,13,3766,1030,88174,0.05,37,0.57
2746,6,3765,1030,38229,0.05,12,0.04
2746,1,3767,1030,2261,0.03,1,0.57
2747,6,3769,1017,1881,0.08,2,0.36
2748,8,3770,1015,145549,0.07,5,0.48
2749,15,3771,995,545451,0.03,30,0.69
2749,8,3772,995,126417,0.05,42,0.05
275,12,374,72,2163,0.01,34,0.39
2750,10,3773,1014,364083,0.0,35,0.62
2750,8,3774,1014,22594,0.09,50,0.72
2751,15,3775,1005,1856131,0.05,39,0.06
2752,13,3777,1022,90607,0.0,42,0.58
2753,3,3778,997,2310646,0.08,28,0.38
2753,15,3779,997,254958,0.02,10,0.57
2754,11,3780,1020,510506,0.03,16,0.66
2755,6,3781,1023,7642,0.03,15,0.36
2756,8,3782,995,1431,0.02,44,0.79
2757,5,3783,998,7998,0.09,16,0.42
2758,13,3784,479,13845,0.03,45,0.58
2759,4,3785,1010,344301,0.04,7,0.35
2759,7,3785,1010,2432,0.05,4,0.08
276,13,375,50,316,0.01,12,0.54
2760,6,3786,1029,100418,0.08,19,0.37
2761,15,3787,995,31186,0.06,24,
2762,13,3788,1011,15328,0.09,46,0.56
2763,11,3791,1010,4064272,0.01,40,0.63
2763,6,3790,1010,28179,0.04,37,0.36
2764,3,3792,1013,655901,0.01,40,0.39
2764,6,3793,1013,26337,0.04,36,0.39
2765,6,3794,1024,13143,0.01,31,0.37
2766,5,3795,1008,237435,0.05,37,0.46
2766,5,3796,1008,72921,0.0,39,0.54
2767,11,3797,1003,182283,0.08,7,0.65
2768,4,3800,1033,12191465,0.01,12,0.55
2768,4,3799,1033,1777469,0.01,29,0.06
2768,5,3798,1033,82627,0.03,27,0.42
2769,4,3801,1007,18754145,0.05,50,0.56
277,3,376,107,15418,0.08,43,0.37
277,7,376,107,13751,0.02,41,0.04
277,13,376,107,11031,0.05,18,0.56
2770,6,3804,1016,1111987,0.04,1,0.37
2770,3,3802,1016,753596,0.08,46,0.04
2770,8,3803,1016,161831,0.08,41,0.54
2771,13,3805,1000,63054,0.03,30,0.58
2772,3,3806,1006,141382,0.01,47,0.37
2772,6,3807,1006,30892,0.04,45,0.37
2772,9,3806,1006,569,0.03,7,0.36
2773,8,3808,1008,64971,0.07,22,0.74
2774,9,3809,1015,319124,0.0,38,0.38
2775,13,3810,1015,4755,0.0,18,0.38
2776,6,3811,1007,52068,0.09,24,0.39
2776,1,3812,1007,35878,0.01,25,0.57
2777,6,3813,1024,37511,0.01,50,0.37
2778,8,3815,995,33559,0.04,34,0.43
2778,3,3814,995,9774,0.04,12,0.35
2779,6,3817,579,17168,0.07,26,0.37
2779,2,3816,579,3411,0.0,27,0.58
278,16,377,97,3022,0.04,27,0.57
2780,1,3819,1016,201413,0.01,24,0.83
2780,13,3818,1016,150247,0.07,43,0.56
2781,17,3821,1038,1367194,0.01,33,0.36
2782,6,3823,1008,173431,0.06,32,0.36
2782,8,3822,1008,53683,0.06,31,0.45
2783,2,3824,994,161484,0.02,26,0.59
2784,8,3825,999,142231,0.02,33,0.44
2785,4,3826,456,56785525,0.01,42,0.58
2786,8,3828,456,62633,0.01,14,0.55
2786,5,3829,456,39434,0.01,3,0.59
2786,2,3827,456,13201,0.04,28,0.59
2787,3,3830,544,23301,0.04,17,0.35
2787,9,3831,544,22572,0.0,5,0.04
2788,4,3832,1007,47690695,0.03,26,0.59
2789,15,3835,1029,1126204,0.06,31,0.64
2789,1,3833,1029,95806,0.09,6,0.59
2789,3,3834,1029,1475,0.07,2,0.37
2789,13,3833,1029,1006,0.03,46,0.38
279,16,378,113,39958,0.04,46,0.55
2790,7,3836,1008,13307,0.02,35,0.83
2791,11,3838,1036,1035101,0.08,19,0.71
2791,12,3837,1036,6854,0.01,25,0.39
2792,4,3839,1007,1824848,0.0,30,0.58
2793,3,3841,994,19749,0.08,32,0.39
2793,2,3840,994,4986,0.09,4,0.58
2794,7,3842,1027,2495,0.09,11,0.44
2795,8,3843,1025,59656,0.04,20,0.51
2796,1,3844,1035,31782,0.02,8,0.57
2797,4,3847,1039,18655885,0.02,40,0.35
2797,4,3847,1039,1112157,0.09,24,0.59
2797,6,3846,1039,22517,0.01,39,0.36
2797,9,3845,1039,13698,0.04,16,0.38
2798,4,3849,1037,2628047,0.05,49,0.59
2798,3,3848,1037,189329,0.07,50,0.35
2799,15,3850,997,1100266,0.07,46,0.55
28,3,38,23,4266,0.06,5,0.35
280,5,379,49,5239,0.08,8,0.41
2800,1,3854,1015,812732,0.01,42,0.71
2800,13,3852,1015,9385,0.08,24,0.52
2800,13,3853,1015,8587,0.01,47,0.56
2800,6,3851,1015,4814,0.04,14,0.38
2801,1,3855,1024,625581,0.01,43,0.73
2801,3,3855,1024,23668,0.08,41,0.39
2801,3,3855,1024,6165,0.02,39,0.39
2802,11,3856,1040,312255,0.07,22,0.69
2803,4,3858,1001,3356735,0.05,21,0.06
2803,6,3857,1001,2646,0.01,40,0.37
2804,4,3859,992,664989,0.04,21,0.38
2805,8,3860,1033,42108,0.0,47,0.52
2806,4,3862,544,953989,0.02,9,0.57
2806,1,3861,544,283496,0.07,16,0.55
2807,11,3864,1029,878954,0.07,22,0.67
2807,16,3863,1029,17458,0.08,26,0.58
2808,8,3865,1022,3789,0.0,1,0.43
2809,4,3866,1000,25326175,0.0,33,0.58
281,13,381,77,77776,0.02,48,0.55
281,12,380,77,6109,0.04,12,0.36
2810,5,3867,999,35048,0.02,31,0.06
2810,12,3868,999,18048,0.01,48,0.37
2810,2,3867,999,15989,0.03,37,0.06
2811,9,3870,1038,17752,0.05,32,0.38
2812,11,3872,1007,19845696,0.01,42,0.66
2812,15,3871,1007,1756095,0.09,36,0.06
2813,15,3873,1020,407317,0.08,26,0.62
2814,1,3874,996,161384,0.09,47,0.57
2815,11,3876,1018,812253,0.05,29,0.78
2815,1,3876,1018,9503,0.01,44,0.78
2815,6,3875,1018,7305,0.01,9,0.04
2816,2,3877,1034,4704,0.06,1,0.56
2817,15,3878,1002,96546,0.03,10,0.61
2818,3,3879,1039,15757,0.08,27,0.39
2819,7,3880,1016,1485,0.05,6,0.81
282,6,382,89,10887,0.05,4,0.39
2820,1,3882,991,53554,0.04,16,0.06
2820,6,3881,991,15552,0.05,23,0.36
2821,5,3883,1014,136082,0.06,28,0.57
2822,4,3884,1038,62364755,0.03,34,0.58
2822,8,3884,1038,9088,0.01,1,0.04
2823,6,3885,996,125629,0.04,23,0.37
2824,5,3886,1041,223952,0.04,24,0.56
2825,3,3887,1016,12745,0.06,17,0.39
2825,13,3887,1016,9218,0.02,31,0.59
2826,3,3888,992,27344,0.01,11,0.38
2827,6,3889,999,61491,0.02,19,0.04
2828,3,3890,1042,1247031,0.04,31,0.38
2828,5,5469,1353,56295,0.06,46,0.55
2828,3,5467,1353,3231,0.09,8,0.37
2828,3,5468,1353,579,0.03,6,0.36
2829,8,3891,1018,7186,0.08,40,0.79
283,17,383,85,1005152,0.05,48,0.37
2830,5,3892,1042,39717,0.01,30,0.49
2831,3,3893,1036,1809266,0.09,36,0.37
2832,6,3894,1026,28492,0.03,32,0.04
2833,7,3895,1043,2342,0.09,42,0.35
2834,1,3897,1044,115088,0.05,30,0.08
2834,6,3896,1044,7024,0.03,13,0.36
2834,6,3896,1044,4075,0.05,5,0.36
2835,1,3898,1045,58364,0.08,6,0.79
2836,4,3900,572,10003565,0.06,14,0.37
2836,3,3899,572,23437,0.05,46,0.36
2837,1,3901,1046,1258619,0.0,33,0.65
2838,3,3902,1047,19363,0.05,47,0.38
2838,6,3903,1047,6429,0.01,9,0.37
2839,17,3905,1048,1438383,0.01,37,0.56
2839,5,3904,1048,349106,0.09,27,0.59
284,12,384,105,9713,0.05,1,0.36
2840,9,3907,1030,44734,0.08,29,0.38
2840,8,3906,1030,6688,0.09,8,0.52
2841,1,3908,1045,37168,0.03,31,0.59
2842,2,3909,1049,555618,0.08,48,0.06
2842,15,3910,1049,102155,0.05,20,0.56
2842,8,3911,1049,20524,0.03,41,0.66
2843,3,3912,1050,16082021,0.04,4,0.38
2844,2,3913,570,31108,0.08,30,0.59
2845,6,3915,1045,30692,0.05,30,0.04
2845,6,3914,1045,11611,0.01,16,0.36
2846,3,3917,1051,183222,0.01,50,0.35
2846,3,3916,1051,1802,0.02,45,0.37
2847,3,3918,1050,25861,0.07,29,0.36
2848,8,3919,1052,137934,0.04,33,0.77
2848,5,3920,1052,16825,0.09,6,0.49
2849,5,3921,1053,187113,0.01,41,0.68
2849,6,3922,1053,72957,0.08,22,0.38
285,2,385,44,15235,0.07,26,0.59
2850,2,3923,1054,10438,0.07,7,0.52
2851,11,7685,1827,464487,0.08,48,0.59
2851,8,3924,1055,62769,0.0,15,0.07
2852,12,3925,1043,49326,0.02,39,0.38
2852,6,3926,1043,19215,0.07,37,0.36
2853,4,3927,1442,36158405,0.03,50,0.37
2853,4,3927,1056,292978,0.05,16,0.81
2853,9,3927,1056,236618,0.01,16,0.39
2853,5,3928,1056,67571,0.06,49,0.43
2854,9,3930,1058,2765,0.02,25,0.36
2855,13,3931,1051,1119,0.01,16,0.04
2856,15,3932,1057,11735,0.0,8,0.57
2857,3,3933,1045,21066,0.08,43,0.36
2858,6,3934,572,31661,0.03,41,0.04
2859,12,3935,1052,11637,0.04,27,0.38
286,17,386,90,75615,0.06,5,0.56
286,1,387,90,1815,0.04,1,0.57
2860,13,3936,1046,12393,0.01,31,0.56
2861,6,3937,1057,38124,0.04,32,0.36
2862,4,3939,1059,1599071,0.04,35,0.59
2862,4,3940,1059,968235,0.05,31,0.85
2862,5,3938,1059,10311,0.06,24,0.49
2863,15,3941,1055,18446,0.05,1,0.62
2864,8,3942,594,57499,0.06,28,0.78
2865,8,3943,1053,375342,0.0,45,0.48
2865,6,3944,1053,113079,0.01,23,0.38
2866,5,3946,572,38139,0.01,30,0.52
2866,3,3945,572,34142,0.06,33,0.38
2867,8,3948,1059,117804,0.07,29,0.74
2867,8,3947,1059,22333,0.0,42,0.64
2867,13,3949,1059,12194,0.01,43,0.58
2868,15,3950,1059,540544,0.07,18,0.56
2869,9,3952,1051,735,0.03,12,0.36
287,5,388,67,132367,0.04,12,0.65
2870,5,3953,1044,432163,0.08,49,0.74
2870,6,3953,1044,6714,0.07,11,0.04
2871,10,3954,594,321842,0.08,29,0.76
2872,14,7219,1748,215556,0.02,47,0.38
2872,5,3955,1060,22097,0.02,23,0.45
2873,2,3957,1052,45144,0.01,6,0.52
2873,16,3957,1052,13855,0.03,16,0.59
2874,6,3958,1030,129135,0.04,47,0.39
2874,13,3959,1030,10797,0.0,31,0.41
2875,13,3961,1060,1081987,0.03,2,0.58
2875,5,3960,1060,85732,0.05,39,0.41
2876,6,3962,1062,15578,0.04,44,0.39
2877,10,3963,1063,465007,0.04,38,0.71
2877,6,3964,1063,49752,0.03,39,0.38
2878,17,3967,1060,40045,0.07,43,0.39
2878,2,3966,1060,7515,0.02,14,0.06
2879,11,3969,1054,234768,0.04,3,0.69
2879,12,3968,1054,9623,0.05,31,0.37
2879,5,3968,1054,7008,0.0,7,0.04
288,12,389,53,4744,0.09,17,0.38
2880,6,3973,1055,49185,0.01,28,0.37
2880,8,3972,1055,27866,0.05,10,0.75
2881,5,3974,1058,40137,0.07,42,0.41
2882,4,3975,572,3814171,0.04,35,0.57
2882,5,3975,572,11895,0.03,9,0.52
2883,4,3977,1050,20442755,0.01,40,0.56
2884,6,3978,1066,12202,0.04,18,0.37
2885,4,3979,570,13040275,0.01,24,0.06
2886,4,3981,1065,106335,0.07,19,0.56
2886,3,3980,1065,15461,0.06,28,0.39
2887,1,3982,1057,418252,0.0,42,
2888,15,3983,1067,51281,0.01,16,0.58
2889,8,3984,1064,16911,0.0,8,0.48
2889,13,3985,1064,15259,0.07,41,0.51
289,11,391,67,219555,0.01,20,0.59
289,3,390,67,5121,0.0,2,0.37
2890,7,3987,1054,1041994,0.01,3,0.37
2890,5,3986,1054,196139,0.0,14,0.59
2891,3,3988,570,15697,0.01,4,0.37
2892,11,3990,1045,350356,0.01,13,0.75
2892,3,3989,1045,111821,0.07,50,0.38
2893,6,3991,1060,198461,0.05,37,0.37
2894,15,3994,572,352455,0.08,29,0.78
2894,5,3992,572,89061,0.05,42,0.52
2894,9,3993,572,53148,0.08,50,0.39
2894,13,3992,572,6419,0.08,10,0.48
2894,3,3992,572,1396,0.06,1,0.38
2895,5,3995,1067,37658,0.09,37,0.51
2896,14,3996,1057,154077,0.04,3,0.36
2896,5,7240,1760,8709,0.01,3,0.54
2896,6,7240,1760,1961,0.07,42,0.39
2897,15,3998,1052,89742,0.08,35,
2897,8,6825,1669,81341,0.09,31,0.04
2897,5,3998,1052,30602,0.08,27,0.52
2898,1,3999,1055,18036,0.01,32,0.68
2899,6,4000,1046,24074,0.05,20,0.38
29,6,39,24,42732,0.0,21,0.37
290,3,392,110,348241,0.05,30,0.35
2900,11,4001,1044,307286,0.08,21,0.75
2901,11,4002,1047,550339,0.08,25,0.77
2902,17,4003,1068,657375,0.04,16,0.56
2903,3,4004,572,22509,0.02,10,0.36
2904,15,4006,1045,108337,0.03,42,0.06
2904,5,4005,1045,3024,0.04,14,0.52
2905,15,4007,1054,173626,0.01,11,0.77
2906,17,4008,1043,47776,0.04,5,0.38
2906,1,4009,1043,11218,0.07,4,0.84
2907,8,4010,1067,16478,0.0,30,0.79
2908,4,4011,1062,3077731,0.05,31,0.57
2909,17,4013,1060,720294,0.02,23,0.56
2909,6,4014,1060,24582,0.01,13,0.37
2909,2,4012,1060,21768,0.08,27,0.58
291,9,393,42,68346,0.09,43,0.35
2910,11,4015,1062,15468216,0.01,45,0.71
2911,4,4016,1066,906015,0.05,31,0.38
2912,13,4017,576,811,0.06,29,0.58
2913,11,4018,1069,604576,0.03,3,0.61
2914,6,4019,1070,12856,0.0,6,0.37
2915,4,4020,1063,5154009,0.03,33,0.57
2915,11,4022,1063,113564,0.02,4,0.61
2915,6,4020,1063,16336,0.04,24,0.37
2915,7,4021,1063,4408,0.06,21,0.83
2916,5,4025,1053,78205,0.08,41,0.57
2916,3,7275,1766,34139,0.03,45,0.35
2917,4,4028,1071,2251497,0.09,43,0.56
2918,7,4030,1050,15695,0.01,45,0.83
2918,3,4029,1050,3242,0.02,44,0.39
2919,9,4031,576,924,0.04,18,0.37
292,16,394,44,60022,0.08,50,0.06
2920,15,4032,1055,100489,0.0,10,0.66
2920,5,4033,1055,32906,0.08,47,0.42
2921,1,4034,1062,438724,0.09,47,0.79
2922,4,4039,1041,700366,0.0,4,0.59
2922,3,4038,1041,12174,0.01,8,0.39
2923,7,4040,1072,9225,0.07,48,0.82
2924,6,4041,1058,4759,0.02,24,0.38
2925,8,4042,572,229676,0.01,23,0.52
2925,5,4043,572,50849,0.01,45,0.52
2926,2,4044,576,20407,0.08,17,0.58
2927,5,4045,1045,11216,0.0,48,0.43
2928,13,4046,1030,3441,0.05,12,0.58
2929,1,4047,1045,6008,0.01,15,
293,4,395,78,640305,0.06,9,0.06
2930,15,4048,1060,389639,0.01,19,0.57
2931,4,4050,445,3021325,0.02,16,0.57
2931,1,4049,445,77374,0.02,11,0.08
2932,13,4051,1045,7557,0.02,34,0.57
2933,15,4052,1072,1669956,0.02,45,0.64
2934,15,4053,1045,2142591,0.01,40,0.06
2935,11,4054,1073,530442,0.01,20,0.75
2936,11,4055,1074,122343,0.01,16,0.69
2937,8,4056,1074,201868,0.01,50,0.44
2938,4,4057,1030,1477572,0.0,46,0.35
2939,1,4058,1038,384299,0.04,39,0.79
294,4,396,105,8551544,0.03,49,0.58
2940,8,4059,1060,158716,0.09,32,0.45
2941,4,4060,1071,10795,0.04,1,0.59
2942,2,4061,576,7091,0.03,1,0.59
2943,13,4062,576,17965,0.01,48,0.55
2944,5,4063,445,11343,0.09,24,0.41
2945,15,4064,576,213066,0.01,15,0.78
2946,6,4065,564,5127,0.06,7,0.38
2947,6,4066,1071,5329,0.01,7,0.37
2948,17,4067,1050,39964,0.04,22,0.04
2948,6,4067,1050,27735,0.02,41,0.37
2949,10,4068,1072,135744,0.09,20,
295,5,397,83,29166,0.08,2,0.59
2950,3,4069,1058,50744,0.05,12,0.36
2951,3,4070,576,416993,0.01,36,0.35
2952,15,4071,1030,28973,0.04,2,0.76
2953,15,4072,1075,75711,0.07,4,0.69
2954,6,4075,1060,34537,0.01,7,0.37
2955,13,4076,1030,10595,0.01,8,0.59
2955,7,4076,1030,738,0.02,21,0.04
2956,10,4077,572,548396,0.02,44,0.75
2957,6,4078,564,20587,0.03,35,0.39
2957,13,4078,564,6512,0.07,38,0.35
2958,17,4079,445,260879,0.03,12,0.59
2959,11,4080,1076,90724,0.07,6,0.68
296,4,398,61,5033275,0.06,5,0.06
2960,3,4081,1050,939627,0.07,24,0.35
2961,11,4082,1071,3407,0.05,21,0.76
2962,11,4083,1070,183547,0.01,13,0.07
2963,11,4085,1075,657232,0.01,19,0.67
2963,13,4084,1075,90219,0.08,41,0.57
2964,11,4087,1063,613934,0.08,29,0.77
2964,2,4086,1063,2572,0.04,47,0.06
2965,4,4088,445,4257276,0.04,41,0.06
2966,8,4089,1046,13839,0.05,17,0.45
2967,12,4090,560,13212,0.07,37,0.37
2968,9,4092,1066,216083,0.08,36,0.38
2968,8,4091,1066,185788,0.09,47,0.44
2968,5,4093,1066,4394,0.09,20,0.43
2969,11,4094,1077,302373,0.09,14,0.77
297,17,399,53,17171,0.06,1,0.04
2970,15,4095,1078,887517,0.05,25,0.55
2970,17,4096,1078,33121,0.04,20,0.49
2970,1,5273,1326,27876,0.02,17,0.59
2970,6,5274,1326,13791,0.06,29,0.38
2970,9,5273,1326,1419,0.02,12,0.35
2971,15,4097,1070,360212,0.05,36,0.69
2971,5,4098,1070,117494,0.02,43,0.44
2972,2,4100,1079,787191,0.05,24,0.57
2973,4,4102,1480,62641855,0.01,34,0.06
2973,4,4102,1081,46711495,0.07,28,0.59
2973,9,6073,1480,541095,0.09,36,0.39
2974,4,4103,1082,19421735,0.0,19,0.55
2975,8,4105,1084,333181,0.08,20,0.48
2976,10,4108,1079,340063,0.08,48,0.56
2977,8,4109,1085,168357,0.01,22,0.48
2977,6,4109,1085,1727,0.07,27,0.37
2978,16,4112,1088,30505,0.04,27,0.57
2979,2,4113,1089,90718,0.06,3,0.52
298,11,400,68,388189,0.06,22,0.72
298,1,400,68,132604,0.02,39,0.81
2980,8,4114,1091,185494,0.04,6,0.48
2981,15,4165,1092,525894,0.09,41,0.78
2981,16,4115,1092,25029,0.02,30,0.59
2982,5,4117,1094,177533,0.05,30,0.64
2983,1,4120,1096,50138,0.03,31,0.57
2984,11,4124,990,53921,0.05,35,0.76
2985,5,4125,1100,12382,0.05,4,0.54
2986,8,4126,1096,338732,0.05,33,0.04
2987,8,4127,1101,99073,0.02,30,0.75
2988,14,4132,1105,926235,0.09,47,0.46
2989,6,6350,1512,54538,0.02,24,0.39
2989,13,4133,1106,27178,0.07,47,0.55
299,13,402,96,13718,0.07,47,0.58
299,12,401,96,1789,0.04,1,0.39
2990,13,4135,1084,4187,0.05,19,0.59
2991,13,4136,564,19325,0.03,19,0.43
2992,8,4139,1110,11775,0.02,34,0.45
2993,6,4141,1111,10593,0.05,23,0.39
2994,11,4142,1112,264315,0.01,9,0.78
2995,8,4143,1113,6779,0.05,20,0.45
2996,1,4146,1115,103393,0.0,26,0.57
2997,4,6440,1582,15211345,0.07,27,0.59
2997,15,4147,1116,161687,0.01,19,0.61
2998,13,4149,990,1309,0.09,46,0.56
2999,11,4150,1118,224744,0.02,3,0.68
3,4,4,3,49657595,0.08,30,0.58
30,4,40,25,820284,0.0,8,0.57
300,11,404,66,13104992,0.03,45,
300,1,403,66,61726,0.04,48,0.57
3000,2,4152,564,35302,0.0,7,0.46
3001,6,4153,1080,22243,0.06,24,0.04
3002,1,4154,1120,30294,0.07,20,0.06
3003,1,4156,1111,62144,0.08,43,0.81
3004,8,4157,1096,95106,0.02,28,0.45
3005,17,4159,1102,134131,0.05,13,0.52
3006,3,4160,1123,19721,0.06,10,0.35
3007,6,4162,1125,28042021,0.09,4,0.39
3008,2,4167,1128,372399,0.03,13,0.56
3008,13,4167,1658,6194,0.01,39,0.42
3009,15,4168,1081,571885,0.09,49,0.74
301,17,405,110,70073,0.08,6,0.38
3010,3,4171,1117,31426,0.0,39,0.04
3011,11,4172,1130,768029,0.08,39,0.64
3012,8,4173,428,33685,0.01,38,0.77
3013,11,4174,561,14960096,0.01,47,0.71
3014,9,4175,1130,13436,0.06,39,0.04
3014,13,4176,1130,3528,0.0,8,0.54
3015,15,4177,1131,893738,0.01,17,0.06
3015,13,4179,1131,15747,0.09,49,0.59
3015,5,4178,1131,10885,0.08,11,0.48
3016,11,4181,428,57971,0.03,17,0.65
3016,6,4180,428,2582,0.01,4,0.36
3017,8,4182,1131,8711,0.08,12,0.68
3018,6,4184,489,109617,0.01,26,0.36
3018,12,4183,489,12192,0.09,40,0.39
3019,15,4379,1164,255537,0.08,28,0.58
3019,6,4185,1132,144762,0.07,31,0.37
302,13,406,114,66755,0.0,28,0.55
3020,13,4187,1133,140834,0.06,41,0.56
3020,5,4186,1133,9765,0.04,20,0.49
3021,1,4191,1389,809455,0.05,49,0.59
3021,13,4191,1134,35244,0.09,21,0.57
3022,5,4192,489,11473,0.03,8,0.54
3023,8,4193,1135,329515,0.07,30,0.49
3023,13,4194,1135,439,0.02,1,0.46
3024,4,7691,1829,53479875,0.01,31,0.59
3024,8,4195,1131,154192,0.03,38,0.77
3024,6,4195,1131,16948,0.08,40,0.04
3025,4,4197,1134,27507105,0.0,48,0.56
3025,2,4196,1134,7388,0.06,2,0.57
3026,1,4198,1132,211826,0.01,33,0.57
3027,8,4199,428,8227,0.05,27,0.51
3028,11,4202,1130,387788,0.08,7,0.71
3028,9,7692,1831,32247,0.09,43,0.38
3029,4,4204,1136,11299305,0.05,36,0.36
3029,5,4203,1136,30776,0.01,34,0.57
303,17,407,65,70146,0.04,43,0.49
303,7,408,65,7799,0.03,20,0.39
303,13,408,65,5394,0.05,19,0.59
303,13,408,65,4694,0.02,7,0.04
3030,6,4205,1135,7594,0.01,9,0.36
3031,3,4206,1134,53347,0.09,47,0.04
3031,13,4207,1134,6194,0.09,21,0.57
3032,11,4209,1132,914164,0.04,40,0.72
3032,6,4208,1132,4981,0.05,6,0.36
3033,2,4210,489,4388,0.09,39,0.05
3034,4,7700,1817,4698375,0.0,8,0.56
3034,5,7699,1817,82378,0.03,37,0.41
3034,6,4211,532,64777,0.09,33,0.38
3035,8,4212,1135,31588,0.09,39,0.61
3035,8,4213,1135,25811,0.06,8,0.79
3036,6,4214,1137,37478,0.09,7,0.37
3037,5,4215,1138,4356,0.01,4,0.57
3038,5,4216,1139,255384,0.05,25,0.65
3039,8,4217,1140,751812,0.04,48,0.74
304,5,409,61,573579,0.08,44,0.59
3040,8,4219,1140,155742,0.01,21,0.79
3040,17,4220,1140,153193,0.01,18,0.36
3040,5,4219,1140,41027,0.08,14,0.44
3040,2,4218,1140,37438,0.03,42,0.58
3041,4,4223,1141,3918755,0.01,23,0.58
3041,10,4222,1141,53638,0.03,3,0.65
3041,6,4221,1141,6832,0.05,15,0.04
3042,6,4224,1141,199193,0.02,41,0.35
3043,16,4225,1142,37333,0.01,35,0.59
3044,10,4227,1140,422577,0.08,36,0.75
3044,3,4226,1140,16462,0.03,31,0.36
3044,12,4228,1140,5389,0.01,8,0.39
3045,5,4229,1143,18132,0.03,7,0.05
3046,4,4230,1144,8351505,0.09,30,0.55
3046,4,4231,1144,771834,0.01,7,0.06
3047,13,4232,1139,44917,0.01,43,0.43
3047,13,4232,1139,7981,0.08,38,0.38
3048,3,4233,1138,152026,0.04,37,0.36
3048,5,4234,1138,68802,0.06,30,0.51
3049,6,4235,1137,47367,0.04,41,0.36
305,12,410,43,18693,0.07,47,0.39
3050,3,4236,1146,2841,0.07,12,0.04
3051,15,4237,1144,786922,0.01,33,0.55
3051,5,4238,1144,91244,0.04,36,0.05
3052,17,4240,1147,575094,0.01,47,0.39
3052,5,4239,1147,6542,0.04,36,0.53
3053,11,4242,1137,10480272,0.07,24,0.66
3053,2,4241,1137,199126,0.01,27,0.41
3054,1,4243,1140,38381,0.03,32,0.58
3055,4,5147,1300,12463635,0.06,10,0.58
3055,11,4244,1148,2050712,0.05,12,0.72
3055,4,5146,1300,1403741,0.01,45,0.39
3055,2,5146,1300,59766,0.08,29,0.52
3056,7,4245,1142,1051931,0.0,4,0.38
3057,6,4246,1147,23135,0.03,46,0.38
3058,8,4247,1138,8989,0.03,27,0.42
3059,17,4249,1143,2192128,0.04,43,0.38
306,5,412,51,49193,0.04,49,0.55
306,3,411,51,2411,0.07,41,0.39
3060,6,4250,1148,1091969,0.05,1,0.36
3060,13,4251,1148,33199,0.03,48,0.47
3061,4,4252,1168,5610612,0.01,49,0.58
3061,5,4252,1150,42664,0.09,37,0.55
3062,4,4253,1149,1383919,0.05,8,0.59
3063,8,4254,1150,52854,0.06,33,0.42
3064,2,4255,1151,36217,0.08,33,0.05
3065,4,4257,1168,1745118,0.03,21,0.56
3065,10,4360,1168,437192,0.03,28,0.65
3065,2,4256,1150,29046,0.01,25,0.58
3065,8,4257,1150,12074,0.03,44,0.75
3066,4,4258,1146,6295865,0.04,11,0.58
3067,3,4259,1152,2017548,0.0,50,0.38
3068,11,4262,1140,3169992,0.08,40,0.75
3068,7,4261,1140,10796,0.01,30,0.36
3068,3,4260,1140,5622,0.04,6,0.38
3069,15,4263,1143,523283,0.01,40,0.74
307,10,413,66,62371,0.01,10,0.61
3070,8,4264,1140,23632,0.03,3,0.76
3071,9,4265,1141,272842,0.06,45,0.38
3072,13,4266,1140,1061977,0.06,1,0.44
3073,14,4267,1142,355028,0.06,1,0.37
3074,3,4268,1138,4329,0.07,7,0.36
3075,2,4269,1146,1174797,0.05,34,0.57
3076,1,4270,1151,4877,0.06,16,0.75
