Order_Date,Order_Priority,Ord_id
2011-06-01,MEDIUM,4228
2010-06-17,NOT SPECIFIED,4229
2012-09-15,HIGH,4230
2010-06-20,HIGH,4231
2009-10-21,LOW,4232
2009-04-15,CRITICAL,4233
2011-09-12,MEDIUM,4234
2011-04-25,NOT SPECIFIED,4235
2012-06-18,CRITICAL,4236
2010-01-28,MEDIUM,4237
2009-03-25,CRITICAL,4238
2011-08-21,MEDIUM,4239
2012-07-31,CRITICAL,4240
2012-08-20,CRITICAL,4241
2009-04-07,LOW,4242
2009-05-14,LOW,4243
2009-01-28,LOW,4244
2011-02-17,HIGH,4245
2009-11-25,LOW,4246
2009-07-17,MEDIUM,4247
2009-09-11,CRITICAL,4248
2012-02-18,NOT SPECIFIED,4249
2012-07-08,HIGH,4250
2012-08-30,HIGH,4251
2010-04-11,LOW,4252
2012-01-15,MEDIUM,4253
2012-10-29,NOT SPECIFIED,4254
2009-07-17,NOT SPECIFIED,4255
2012-10-27,NOT SPECIFIED,4256
2009-06-28,LOW,4257
2010-08-10,HIGH,4258
2012-03-15,NOT SPECIFIED,4259
2010-05-24,CRITICAL,4260
2009-11-24,CRITICAL,4261
2012-08-12,MEDIUM,4262
2012-09-02,CRITICAL,4263
2012-04-15,MEDIUM,4264
2011-12-06,HIGH,4265
2010-10-09,LOW,4266
2009-10-08,NOT SPECIFIED,4267
2010-09-26,NOT SPECIFIED,4268
2011-10-09,LOW,4269
2010-07-03,CRITICAL,4270
2010-06-18,LOW,4271
2011-08-08,LOW,4272
2009-03-18,MEDIUM,4273
2011-06-23,CRITICAL,4274
2012-08-14,MEDIUM,4275
2009-08-05,NOT SPECIFIED,4276
2009-05-22,CRITICAL,4277
2010-09-04,HIGH,4278
2012-05-26,HIGH,4279
2011-07-07,NOT SPECIFIED,4280
2010-06-08,LOW,4281
2009-05-25,HIGH,4282
2012-12-25,NOT SPECIFIED,4283
2012-08-26,HIGH,4284
2011-06-25,HIGH,4285
2010-12-19,LOW,4286
2011-09-09,NOT SPECIFIED,4287
2012-11-19,HIGH,4288
2009-02-05,MEDIUM,4289
2012-11-01,CRITICAL,4290
2010-05-29,HIGH,4291
2009-12-05,LOW,4292
2011-11-18,NOT SPECIFIED,4293
2011-01-19,NOT SPECIFIED,4294
2011-12-31,MEDIUM,4295
2011-07-25,MEDIUM,4296
2010-11-13,NOT SPECIFIED,4297
2012-08-12,LOW,4298
2012-06-10,HIGH,4299
2012-02-05,LOW,4300
2012-03-26,CRITICAL,4301
2012-02-18,CRITICAL,4302
2011-11-07,CRITICAL,4303
2012-04-18,CRITICAL,4304
2011-05-25,MEDIUM,4305
2012-01-02,CRITICAL,4306
2010-10-03,LOW,4307
2010-03-18,NOT SPECIFIED,4308
2010-05-24,HIGH,4309
2009-10-12,LOW,4310
2012-03-31,HIGH,4311
2011-06-28,CRITICAL,4312
2009-06-04,HIGH,4313
2009-02-12,MEDIUM,4314
2011-04-21,NOT SPECIFIED,4315
2010-07-04,HIGH,4316
2012-05-17,NOT SPECIFIED,4317
2009-03-18,CRITICAL,4318
2012-08-10,LOW,4319
2012-03-30,LOW,4320
2011-05-07,CRITICAL,4321
2010-11-26,MEDIUM,4322
2011-11-02,CRITICAL,4323
2011-02-06,LOW,4324
2010-11-29,MEDIUM,4325
2010-07-23,LOW,4326
2010-04-07,LOW,4327
2012-11-12,CRITICAL,4328
2009-05-25,NOT SPECIFIED,4329
2011-01-27,MEDIUM,4330
2010-08-19,LOW,4331
2010-12-27,MEDIUM,4332
2009-06-17,NOT SPECIFIED,4333
2009-05-16,HIGH,4334
2010-12-30,LOW,4335
2009-02-05,MEDIUM,4336
2011-08-20,MEDIUM,4337
2011-11-14,LOW,4338
2012-10-01,HIGH,4339
2012-06-20,MEDIUM,4340
2011-09-12,MEDIUM,4341
2011-02-07,NOT SPECIFIED,4342
2010-10-30,NOT SPECIFIED,4343
2012-04-12,HIGH,4344
2010-09-03,CRITICAL,4345
2011-09-03,LOW,4346
2010-05-29,LOW,4347
2011-09-10,NOT SPECIFIED,4348
2012-08-14,HIGH,4349
2010-05-24,LOW,4350
2011-09-22,MEDIUM,4351
2009-05-20,NOT SPECIFIED,4352
2009-04-17,CRITICAL,4353
2009-05-04,HIGH,4354
2010-03-02,MEDIUM,4355
2011-11-07,MEDIUM,4356
2009-11-20,MEDIUM,4357
2009-07-14,LOW,4358
2011-07-14,LOW,4359
2012-11-18,LOW,4360
2011-12-21,NOT SPECIFIED,4361
2011-03-15,LOW,4362
2010-05-05,MEDIUM,4363
2009-07-05,LOW,4364
2011-02-21,LOW,4365
2011-03-16,NOT SPECIFIED,4366
2011-01-11,CRITICAL,4367
2012-03-03,CRITICAL,4368
2011-07-16,CRITICAL,4369
2012-09-03,NOT SPECIFIED,4370
2012-12-28,NOT SPECIFIED,4371
2012-04-07,HIGH,4372
2012-12-13,CRITICAL,4373
2012-01-27,HIGH,4374
2009-08-05,MEDIUM,4375
2009-11-16,CRITICAL,4376
2010-03-28,NOT SPECIFIED,4377
2011-03-01,NOT SPECIFIED,4378
2012-07-20,LOW,4379
2010-04-10,LOW,4380
2010-09-06,NOT SPECIFIED,4381
2011-09-15,MEDIUM,4382
2009-06-17,LOW,4383
2011-10-14,MEDIUM,4384
2010-04-07,CRITICAL,4385
2011-09-08,LOW,4386
2010-07-17,HIGH,4387
2011-01-21,LOW,4388
2011-05-21,CRITICAL,4389
2012-05-24,CRITICAL,4390
2010-09-26,LOW,4391
2011-08-04,NOT SPECIFIED,4392
2009-05-25,MEDIUM,4393
2012-01-19,HIGH,4394
2012-01-08,MEDIUM,4395
2009-01-25,CRITICAL,4396
2012-03-10,NOT SPECIFIED,4397
2011-04-20,LOW,4398
2011-01-08,LOW,4399
2010-11-19,HIGH,4400
2010-03-04,MEDIUM,4401
2009-06-03,HIGH,4402
2009-01-14,CRITICAL,4403
2009-01-09,HIGH,4404
2010-11-20,LOW,4405
2012-02-02,LOW,4406
2011-08-20,LOW,4407
2009-05-19,MEDIUM,4408
2009-06-12,HIGH,4409
2010-11-11,HIGH,4410
2009-07-24,NOT SPECIFIED,4411
2011-12-09,MEDIUM,4412
2010-08-29,MEDIUM,4413
2011-12-06,LOW,4414
2011-01-22,CRITICAL,4415
2009-09-07,NOT SPECIFIED,4416
2010-02-12,LOW,4417
2010-11-16,MEDIUM,4418
2009-05-01,LOW,4419
2009-04-07,MEDIUM,4420
2009-07-07,LOW,4421
2011-10-11,LOW,4422
2012-12-25,HIGH,4423
2009-11-11,NOT SPECIFIED,4424
2010-09-29,CRITICAL,4425
2009-08-27,LOW,4426
2011-05-12,LOW,4427
2012-08-13,MEDIUM,4428
2010-09-07,HIGH,4429
2009-03-20,LOW,4430
2009-04-09,MEDIUM,4431
2009-09-04,MEDIUM,4432
2010-07-04,LOW,4433
2009-08-04,CRITICAL,4434
2009-06-03,NOT SPECIFIED,4435
2010-09-21,CRITICAL,4436
2009-09-27,NOT SPECIFIED,4437
2010-06-16,HIGH,4438
2011-02-06,MEDIUM,4439
2011-12-10,LOW,4440
2011-02-20,HIGH,4441
2010-12-21,LOW,4442
2009-11-20,CRITICAL,4443
2010-01-07,LOW,4444
2011-11-24,HIGH,4445
2010-06-25,MEDIUM,4446
2010-07-26,NOT SPECIFIED,4447
2012-02-11,MEDIUM,4448
2009-05-16,HIGH,4449
2009-05-13,HIGH,4450
2009-08-18,MEDIUM,4451
2011-04-10,CRITICAL,4452
2012-12-02,NOT SPECIFIED,4453
2009-01-13,LOW,4454
2012-02-24,CRITICAL,4455
2010-01-23,LOW,4456
2012-03-06,HIGH,4457
2010-05-17,NOT SPECIFIED,4458
2009-08-01,CRITICAL,4459
2011-02-15,NOT SPECIFIED,4460
2012-10-16,LOW,4461
2012-05-11,NOT SPECIFIED,4462
2010-09-26,LOW,4463
2010-10-26,MEDIUM,4464
2009-11-03,LOW,4465
2009-12-17,NOT SPECIFIED,4466
2010-07-09,HIGH,4467
2010-11-04,LOW,4468
2012-03-23,CRITICAL,4469
2009-10-02,NOT SPECIFIED,4470
2009-12-13,NOT SPECIFIED,4471
2011-08-02,CRITICAL,4472
2011-02-18,LOW,4473
2010-05-10,HIGH,4474
2011-03-02,NOT SPECIFIED,4475
2012-10-06,HIGH,4476
2010-12-12,HIGH,4477
2010-12-18,NOT SPECIFIED,4478
2012-02-11,NOT SPECIFIED,4479
2012-10-30,CRITICAL,4480
2010-08-31,LOW,4481
2010-10-08,NOT SPECIFIED,4482
2012-03-15,NOT SPECIFIED,4483
2009-02-04,LOW,4484
2009-04-29,HIGH,4485
2012-10-27,CRITICAL,4486
2012-05-21,CRITICAL,4487
2012-09-20,MEDIUM,4488
2012-01-10,LOW,4489
2009-04-24,NOT SPECIFIED,4490
2009-08-29,LOW,4491
2012-05-21,LOW,4492
2010-12-31,NOT SPECIFIED,4493
2009-02-11,HIGH,4494
2009-02-25,LOW,4495
2009-09-15,HIGH,4496
2011-12-19,HIGH,4497
2011-07-26,LOW,4498
2009-01-28,HIGH,4499
2012-11-04,HIGH,4500
2011-09-29,HIGH,4501
2010-04-10,HIGH,4502
2009-03-18,NOT SPECIFIED,4503
2009-08-24,NOT SPECIFIED,4504
2010-11-13,CRITICAL,4505
2010-01-14,CRITICAL,4506
2010-12-30,NOT SPECIFIED,4507
2010-03-25,NOT SPECIFIED,4508
2012-08-19,LOW,4509
2010-05-17,LOW,4510
2010-07-26,LOW,4511
2010-07-03,CRITICAL,4512
2012-12-07,CRITICAL,4513
2009-04-10,HIGH,4514
2010-08-14,MEDIUM,4515
2009-07-12,HIGH,4516
2011-10-30,MEDIUM,4517
2012-03-27,MEDIUM,4518
2011-06-07,LOW,4519
2012-11-14,HIGH,4520
2009-05-16,CRITICAL,4521
2011-06-07,HIGH,4522
2011-02-20,CRITICAL,4523
2010-07-09,MEDIUM,4524
2011-02-02,NOT SPECIFIED,4525
2011-01-30,NOT SPECIFIED,4526
2012-11-09,NOT SPECIFIED,4527
2011-12-10,HIGH,4528
2010-03-28,MEDIUM,4529
2009-02-17,CRITICAL,4530
2009-05-27,CRITICAL,4531
2011-03-03,CRITICAL,4532
2012-07-21,NOT SPECIFIED,4533
2012-03-28,LOW,4534
2012-04-28,MEDIUM,4535
2012-12-07,LOW,4536
2011-12-10,NOT SPECIFIED,4537
2011-04-30,MEDIUM,4538
2010-10-16,LOW,4539
2010-06-25,CRITICAL,4540
2012-01-13,CRITICAL,4541
2009-04-26,MEDIUM,4542
2010-09-15,LOW,4543
2011-07-05,HIGH,4544
2010-03-31,NOT SPECIFIED,4545
2012-07-02,CRITICAL,4546
2011-04-18,HIGH,4547
2010-12-26,LOW,4548
2010-11-19,NOT SPECIFIED,4549
2012-10-27,MEDIUM,4550
2009-01-06,HIGH,4551
2012-12-11,HIGH,4552
2011-05-05,NOT SPECIFIED,4553
2009-08-30,NOT SPECIFIED,4554
2010-11-06,NOT SPECIFIED,4555
2010-07-25,CRITICAL,4556
2009-07-13,LOW,4557
2009-02-07,LOW,4558
2009-07-12,NOT SPECIFIED,4559
2011-03-14,HIGH,4560
2010-01-18,NOT SPECIFIED,4561
2012-03-05,LOW,4562
2009-12-16,MEDIUM,4563
2011-12-18,NOT SPECIFIED,4564
2009-05-25,LOW,4565
2012-10-02,NOT SPECIFIED,4566
2012-09-01,NOT SPECIFIED,4567
2010-06-08,LOW,4568
2012-06-22,MEDIUM,4569
2012-09-14,CRITICAL,4570
2012-11-25,NOT SPECIFIED,4571
2012-06-12,NOT SPECIFIED,4572
2011-11-28,CRITICAL,4573
2011-12-11,HIGH,4574
2010-11-01,CRITICAL,4575
2009-09-29,HIGH,4576
2010-04-07,MEDIUM,4577
2011-05-20,NOT SPECIFIED,4578
2011-09-11,NOT SPECIFIED,4579
2010-02-01,NOT SPECIFIED,4580
2011-03-10,CRITICAL,4581
2010-03-04,LOW,4582
2011-09-19,HIGH,4583
2010-08-03,CRITICAL,4584
2010-09-20,LOW,4585
2010-04-08,NOT SPECIFIED,4586
2012-01-26,MEDIUM,4587
2012-12-19,CRITICAL,4588
2009-03-27,LOW,4589
2012-06-29,NOT SPECIFIED,4590
2012-01-12,HIGH,4591
2010-04-27,NOT SPECIFIED,4592
2011-10-03,CRITICAL,4593
2011-03-31,HIGH,4594
2010-09-24,MEDIUM,4595
2009-07-09,CRITICAL,4596
2012-01-16,MEDIUM,4597
2012-05-29,HIGH,4598
2009-04-10,MEDIUM,4599
2012-12-27,MEDIUM,4600
2012-03-29,CRITICAL,4601
2009-05-08,NOT SPECIFIED,4602
2011-05-01,MEDIUM,4603
2010-06-21,HIGH,4604
2010-07-07,CRITICAL,4605
2011-09-24,LOW,4606
2011-06-27,MEDIUM,4607
2011-06-26,LOW,4608
2010-06-05,CRITICAL,4609
2009-09-17,LOW,4610
2010-05-05,NOT SPECIFIED,4611
2011-07-02,CRITICAL,4612
2009-11-05,MEDIUM,4613
2010-01-09,LOW,4614
2009-02-15,NOT SPECIFIED,4615
2011-11-12,CRITICAL,4616
2012-06-19,MEDIUM,4617
2009-05-11,HIGH,4618
2012-08-02,LOW,4619
2011-08-18,HIGH,4620
2009-05-07,HIGH,4621
2012-09-02,NOT SPECIFIED,4622
2009-01-07,LOW,4623
2012-10-18,NOT SPECIFIED,4624
2011-02-11,HIGH,4625
2012-03-28,NOT SPECIFIED,4626
2012-09-28,MEDIUM,4627
2010-12-16,MEDIUM,4628
2010-08-02,NOT SPECIFIED,4629
2009-04-06,MEDIUM,4630
2011-11-10,CRITICAL,4631
2011-01-17,MEDIUM,4632
2012-03-27,HIGH,4633
2012-11-17,NOT SPECIFIED,4634
2012-03-03,NOT SPECIFIED,4635
2009-12-19,NOT SPECIFIED,4636
2009-07-04,HIGH,4637
2012-11-22,LOW,4638
2011-12-25,MEDIUM,4639
2009-06-30,HIGH,4640
2012-06-01,LOW,4641
2010-02-26,MEDIUM,4642
2009-09-05,HIGH,4643
2010-01-14,HIGH,4644
2011-06-03,LOW,4645
2009-01-02,LOW,4646
2010-02-22,CRITICAL,4647
2010-01-08,LOW,4648
2009-08-16,NOT SPECIFIED,4649
2010-11-05,NOT SPECIFIED,4650
2010-12-02,MEDIUM,4651
2009-12-01,MEDIUM,4652
2010-05-28,NOT SPECIFIED,4653
2010-04-29,MEDIUM,4654
2009-09-06,NOT SPECIFIED,4655
2011-06-05,NOT SPECIFIED,4656
2011-10-26,CRITICAL,4657
2009-06-24,HIGH,4658
2011-07-12,LOW,4659
2011-12-17,NOT SPECIFIED,4660
2009-10-19,HIGH,4661
2012-09-30,MEDIUM,4662
2012-09-02,LOW,4663
2010-01-01,MEDIUM,4664
2010-04-04,NOT SPECIFIED,4665
2010-08-29,LOW,4666
2010-04-20,LOW,4667
2011-01-10,HIGH,4668
2009-12-27,NOT SPECIFIED,4669
2009-05-02,MEDIUM,4670
2009-05-24,MEDIUM,4671
2011-09-03,HIGH,4672
2011-04-16,MEDIUM,4673
2011-12-17,CRITICAL,4674
2009-09-22,HIGH,4675
2011-05-03,HIGH,4676
2010-09-20,HIGH,4677
2012-07-21,NOT SPECIFIED,4678
2009-02-28,LOW,4679
2012-09-14,MEDIUM,4680
2011-10-20,CRITICAL,4681
2009-11-02,NOT SPECIFIED,4682
2009-08-14,CRITICAL,4683
2010-10-14,HIGH,4684
2010-08-12,MEDIUM,4685
2010-01-11,CRITICAL,4686
2010-05-24,LOW,4687
2011-10-06,MEDIUM,4688
2012-10-09,CRITICAL,4689
2012-04-14,CRITICAL,4690
2010-05-13,LOW,4691
2011-05-12,CRITICAL,4692
2012-01-03,MEDIUM,4693
2012-08-27,MEDIUM,4694
2011-01-09,MEDIUM,4695
2012-06-13,NOT SPECIFIED,4696
2010-10-31,HIGH,4697
2009-02-26,HIGH,4698
2009-09-16,NOT SPECIFIED,4699
2011-11-17,LOW,4700
2009-01-02,CRITICAL,4701
2012-03-12,MEDIUM,4702
2010-01-06,HIGH,4703
2012-03-23,HIGH,4704
2012-08-07,MEDIUM,4705
2009-04-23,MEDIUM,4706
2012-01-22,MEDIUM,4707
2012-06-03,MEDIUM,4708
2009-09-11,MEDIUM,4709
2009-04-09,CRITICAL,4710
2010-04-10,LOW,4711
2010-07-26,HIGH,4712
2012-04-20,MEDIUM,4713
2009-04-30,CRITICAL,4714
2010-04-12,CRITICAL,4715
2009-08-02,NOT SPECIFIED,4716
2010-04-10,MEDIUM,4717
2012-06-09,NOT SPECIFIED,4718
2011-06-12,LOW,4719
2010-07-21,LOW,4720
2009-11-08,CRITICAL,4721
2009-03-26,NOT SPECIFIED,4722
2009-06-07,CRITICAL,4723
2012-03-11,NOT SPECIFIED,4724
2011-12-29,CRITICAL,4725
2012-06-24,CRITICAL,4726
2010-07-03,CRITICAL,4727
2009-02-19,HIGH,4728
2009-12-28,CRITICAL,4729
2009-06-03,LOW,4730
2012-10-23,HIGH,4731
2011-05-22,MEDIUM,4732
2010-07-27,CRITICAL,4733
2010-09-01,LOW,4734
2009-06-12,CRITICAL,4735
2009-08-28,MEDIUM,4736
2012-01-11,CRITICAL,4737
2009-08-15,HIGH,4738
2010-10-11,MEDIUM,4739
2009-12-16,CRITICAL,4740
2011-07-22,MEDIUM,4741
2012-04-09,CRITICAL,4742
2010-05-26,HIGH,4743
2012-03-04,MEDIUM,4744
2012-12-15,NOT SPECIFIED,4745
2009-10-11,LOW,4746
2011-08-03,NOT SPECIFIED,4747
2011-12-05,HIGH,4748
2012-12-26,HIGH,4749
2011-08-28,HIGH,4750
2010-05-05,HIGH,4751
2009-02-14,CRITICAL,4752
2010-01-07,LOW,4753
2011-03-07,LOW,4754
2010-01-22,HIGH,4755
2009-04-16,NOT SPECIFIED,4756
2009-10-25,CRITICAL,4757
2012-12-30,NOT SPECIFIED,4758
2012-06-11,LOW,4759
2010-06-06,LOW,4760
2010-06-21,HIGH,4761
2012-05-03,LOW,4762
2010-02-22,MEDIUM,4763
2012-03-03,CRITICAL,4764
2011-07-06,LOW,4765
2011-09-04,HIGH,4766
2012-02-18,LOW,4767
2010-01-30,NOT SPECIFIED,4768
2010-10-03,NOT SPECIFIED,4769
2011-04-11,CRITICAL,4770
2010-09-10,NOT SPECIFIED,4771
2012-08-28,HIGH,4772
2011-11-03,CRITICAL,4773
2010-03-22,CRITICAL,4774
2011-10-28,HIGH,4775
2010-02-24,HIGH,4776
2010-09-26,CRITICAL,4777
2012-03-15,NOT SPECIFIED,4778
2012-07-18,NOT SPECIFIED,4779
2012-06-01,CRITICAL,4780
2012-09-06,LOW,4781
2012-10-22,CRITICAL,4782
2011-10-21,HIGH,4783
2010-04-15,MEDIUM,4784
2010-10-18,LOW,4785
2012-03-19,NOT SPECIFIED,4786
2010-12-06,HIGH,4787
2010-03-05,MEDIUM,4788
2010-12-13,MEDIUM,4789
2012-08-04,CRITICAL,4790
2011-07-10,LOW,4791
2009-04-12,HIGH,4792
2010-04-11,LOW,4793
2009-08-12,MEDIUM,4794
2012-06-25,NOT SPECIFIED,4795
2009-11-16,CRITICAL,4796
2011-10-01,CRITICAL,4797
2011-11-29,MEDIUM,4798
2011-04-25,NOT SPECIFIED,4799
2012-02-27,CRITICAL,4800
2012-03-01,NOT SPECIFIED,4801
2009-02-14,NOT SPECIFIED,4802
2009-02-19,HIGH,4803
2011-11-21,NOT SPECIFIED,4804
2012-10-25,CRITICAL,4805
2012-10-16,LOW,4806
2012-05-29,HIGH,4807
2011-12-03,LOW,4808
2010-07-23,LOW,4809
2010-05-28,MEDIUM,4810
2009-10-15,CRITICAL,4811
2010-01-10,MEDIUM,4812
2011-05-25,HIGH,4813
2009-08-07,HIGH,4814
2011-05-14,CRITICAL,4815
2009-03-16,HIGH,4816
2011-02-06,HIGH,4817
2010-08-08,CRITICAL,4818
2009-09-16,HIGH,4819
2011-07-12,NOT SPECIFIED,4820
2010-12-17,MEDIUM,4821
2012-08-19,MEDIUM,4822
2011-09-05,MEDIUM,4823
2009-04-11,MEDIUM,4824
2012-08-30,HIGH,4825
2010-05-11,MEDIUM,4826
2011-07-01,HIGH,4827
2010-10-31,MEDIUM,4828
2010-12-20,HIGH,4829
2009-05-02,HIGH,4830
2010-11-12,NOT SPECIFIED,4831
2009-06-11,CRITICAL,4832
2011-06-22,MEDIUM,4833
2010-12-15,NOT SPECIFIED,4834
2011-05-31,CRITICAL,4835
2012-10-07,HIGH,4836
2009-05-22,MEDIUM,4837
2011-08-15,CRITICAL,4838
2011-05-01,HIGH,4839
2010-07-14,HIGH,4840
2011-12-13,NOT SPECIFIED,4841
2009-08-18,HIGH,4842
2009-10-29,NOT SPECIFIED,4843
2010-05-28,NOT SPECIFIED,4844
2012-02-17,HIGH,4845
2011-05-21,MEDIUM,4846
2012-07-06,NOT SPECIFIED,4847
2009-10-24,CRITICAL,4848
2012-04-16,HIGH,4849
2012-04-21,HIGH,4850
2009-09-08,LOW,4851
2009-12-10,MEDIUM,4852
2009-11-05,HIGH,4853
2012-12-28,MEDIUM,4854
2011-07-14,NOT SPECIFIED,4855
2010-06-09,MEDIUM,4856
2009-02-22,NOT SPECIFIED,4857
2010-12-09,HIGH,4858
2009-01-12,LOW,4859
2012-06-07,HIGH,4860
2012-03-24,NOT SPECIFIED,4861
2009-03-25,LOW,4862
2012-03-25,MEDIUM,4863
2011-06-09,HIGH,4864
2010-01-31,MEDIUM,4865
2010-01-24,NOT SPECIFIED,4866
2010-09-13,CRITICAL,4867
2011-08-25,HIGH,4868
2010-05-06,HIGH,4869
2010-01-31,CRITICAL,4870
2009-07-25,HIGH,4871
2009-05-07,HIGH,4872
2012-05-18,LOW,4873
2010-09-04,MEDIUM,4874
2010-09-19,MEDIUM,4875
2010-08-06,CRITICAL,4876
2009-01-24,HIGH,4877
2010-02-11,LOW,4878
2010-07-29,MEDIUM,4879
2011-03-30,MEDIUM,4880
2009-02-03,NOT SPECIFIED,4881
2009-03-30,MEDIUM,4882
2009-09-25,NOT SPECIFIED,4883
2012-06-29,NOT SPECIFIED,4884
2012-12-05,LOW,4885
2012-08-18,CRITICAL,4886
2012-01-24,LOW,4887
2011-06-27,MEDIUM,4888
2009-11-05,NOT SPECIFIED,4889
2009-11-07,CRITICAL,4890
2009-07-05,LOW,4891
2011-09-03,HIGH,4892
2011-02-05,HIGH,4893
2009-09-24,CRITICAL,4894
2011-07-01,LOW,4895
2009-05-14,CRITICAL,4896
2010-08-21,LOW,4897
2012-02-02,LOW,4898
2010-03-21,HIGH,4899
2012-09-19,NOT SPECIFIED,4900
2012-02-05,NOT SPECIFIED,4901
2012-12-11,LOW,4902
2010-01-18,HIGH,4903
2011-11-12,CRITICAL,4904
2011-06-14,HIGH,4905
2010-01-14,HIGH,4906
2012-09-22,LOW,4907
2011-04-01,CRITICAL,4908
2012-02-18,HIGH,4909
2011-04-04,MEDIUM,4910
2012-02-12,HIGH,4911
2010-02-05,MEDIUM,4912
2010-07-14,MEDIUM,4913
2011-02-06,HIGH,4914
2011-05-19,NOT SPECIFIED,4915
2009-06-20,NOT SPECIFIED,4916
2012-02-17,LOW,4917
2011-11-16,LOW,4918
2010-07-04,NOT SPECIFIED,4919
2011-05-05,NOT SPECIFIED,4920
2012-10-07,NOT SPECIFIED,4921
2012-01-18,MEDIUM,4922
2011-04-22,LOW,4923
2011-01-04,CRITICAL,4924
2011-09-11,LOW,4925
2009-04-20,MEDIUM,4926
2012-09-13,HIGH,4927
2010-02-10,LOW,4928
2010-04-25,HIGH,4929
2011-03-03,MEDIUM,4930
2012-11-09,CRITICAL,4931
2011-04-11,HIGH,4932
2012-02-07,MEDIUM,4933
2009-09-05,NOT SPECIFIED,4934
2009-05-26,LOW,4935
2011-09-01,HIGH,4936
2010-11-22,NOT SPECIFIED,4937
2011-10-10,MEDIUM,4938
2011-08-23,CRITICAL,4939
2012-01-08,HIGH,4940
2010-04-09,HIGH,4941
2009-10-06,CRITICAL,4942
2010-05-01,HIGH,4943
2012-10-25,MEDIUM,4944
2011-09-23,NOT SPECIFIED,4945
2011-06-08,HIGH,4946
2009-01-21,LOW,4947
2010-02-20,CRITICAL,4948
2010-09-19,HIGH,4949
2011-03-13,HIGH,4950
2010-09-22,NOT SPECIFIED,4951
2009-03-30,LOW,4952
2011-11-29,HIGH,4953
2009-05-04,MEDIUM,4954
2011-04-11,MEDIUM,4955
2010-04-11,HIGH,4956
2010-02-10,HIGH,4957
2010-12-05,MEDIUM,4958
2010-03-20,NOT SPECIFIED,4959
2011-08-18,HIGH,4960
2012-11-25,MEDIUM,4961
2012-12-21,HIGH,4962
2012-12-10,NOT SPECIFIED,4963
2009-03-12,LOW,4964
2012-05-20,MEDIUM,4965
2009-11-28,NOT SPECIFIED,4966
2012-03-29,MEDIUM,4967
2011-08-21,NOT SPECIFIED,4968
2011-09-22,HIGH,4969
2012-06-02,CRITICAL,4970
2011-12-15,HIGH,4971
2010-09-12,NOT SPECIFIED,4972
2011-04-05,MEDIUM,4973
2009-05-21,NOT SPECIFIED,4974
2010-09-15,HIGH,4975
2010-10-03,NOT SPECIFIED,4976
2012-09-17,CRITICAL,4977
2010-02-12,CRITICAL,4978
2012-10-19,LOW,4979
2011-10-13,NOT SPECIFIED,4980
2011-10-28,LOW,4981
2012-10-14,NOT SPECIFIED,4982
2012-11-01,CRITICAL,4983
2010-02-15,LOW,4984
2009-11-20,LOW,4985
2009-09-05,HIGH,4986
2010-06-05,CRITICAL,4987
2012-03-13,NOT SPECIFIED,4988
2010-09-23,NOT SPECIFIED,4989
2010-12-05,NOT SPECIFIED,4990
2009-12-08,CRITICAL,4991
2009-02-02,LOW,4992
2010-01-24,CRITICAL,4993
2011-02-28,HIGH,4994
2011-10-21,NOT SPECIFIED,4995
2011-12-11,CRITICAL,4996
2010-12-15,HIGH,4997
2010-06-15,MEDIUM,4998
2009-01-14,MEDIUM,4999
2010-09-03,MEDIUM,5000
2012-07-09,CRITICAL,5001
2012-01-07,HIGH,5002
2010-12-12,NOT SPECIFIED,5003
2012-03-24,NOT SPECIFIED,5004
2009-10-07,HIGH,5005
2010-07-29,HIGH,5006
2012-04-26,NOT SPECIFIED,5007
2012-04-17,NOT SPECIFIED,5008
2009-02-16,LOW,5009
2010-08-18,MEDIUM,5010
2011-11-18,MEDIUM,5011
2010-10-25,HIGH,5012
2012-11-11,LOW,5013
2011-11-28,LOW,5014
2009-09-05,MEDIUM,5015
2011-03-07,CRITICAL,5016
2010-10-26,LOW,5017
2012-01-02,MEDIUM,5018
2009-06-08,LOW,5019
2012-11-19,HIGH,5020
2009-08-10,LOW,5021
2012-07-28,LOW,5022
2011-05-01,HIGH,5023
2011-10-20,LOW,5024
2012-10-11,CRITICAL,5025
2011-01-31,HIGH,5026
2011-03-08,LOW,5027
2011-02-01,MEDIUM,5028
2010-04-20,LOW,5029
2010-04-20,LOW,5030
2009-03-12,NOT SPECIFIED,5031
2012-09-29,CRITICAL,5032
2011-04-06,CRITICAL,5033
2010-10-11,MEDIUM,5034
2012-10-02,LOW,5035
2012-05-01,CRITICAL,5036
2012-05-20,CRITICAL,5037
2010-08-18,MEDIUM,5038
2009-08-01,LOW,5039
2011-05-15,CRITICAL,5040
2012-07-03,MEDIUM,5041
2009-05-21,CRITICAL,5042
2010-10-30,LOW,5043
2011-12-29,NOT SPECIFIED,5044
2009-05-15,HIGH,5045
2009-05-21,NOT SPECIFIED,5046
2009-10-17,MEDIUM,5047
2012-12-11,MEDIUM,5048
2011-04-20,MEDIUM,5049
2009-07-06,NOT SPECIFIED,5050
2012-12-08,CRITICAL,5051
2010-08-23,LOW,5052
2011-05-20,HIGH,5053
2011-07-12,MEDIUM,5054
2010-04-30,HIGH,5055
2011-08-23,NOT SPECIFIED,5056
2012-06-11,MEDIUM,5057
2011-01-29,CRITICAL,5058
2009-02-08,MEDIUM,5059
2010-02-11,HIGH,5060
